Epoch	Accuracy	Val_Accuracy	Loss	Val_Loss
1	0.5548	0.4457	1.4707	2.5902
2	0.8087	0.4750	0.6815	2.0666
3	0.8938	0.7500	0.4129	0.8234
4	0.9291	0.6823	0.2898	1.0898
5	0.9477	0.5217	0.2282	1.9433
6	0.9607	0.7240	0.1828	1.0376
7	0.9705	0.8230	0.1510	0.5665
8	0.9767	0.8487	0.1306	0.5178
9	0.9802	0.8873	0.1164	0.3738
10	0.9825	0.8187	0.1090	0.6286
11	0.9855	0.7707	0.0920	0.9791
12	0.9859	0.8267	0.0914	0.6022
13	0.9894	0.8643	0.0796	0.4863
14	0.9951	0.8487	0.0585	0.5540
